Date;Amount;Category;Subcategory;Payment Method;Description;Ref/Check No;Payee/Payer;Status;Receipt Picture;Account;Tag;Tax;Quantity;Split Total;Row Id;Type Id
20.12.2017;-655.0;Health Care;Medical;Cash;с, и от ангины;;;Uncleared;;Personal Expense;;;1 PCS;;1948;
21.12.2017;-656.0;Food;;Cash;сосиски, газ, паштет, фаст фуд;;;Uncleared;;Personal Expense;;;1 PCS;;1949;
22.12.2017;-129.0;Health Care;Medical;Cash;бинт, левомеколь;;;Uncleared;;Personal Expense;;;1 PCS;;1950;
23.12.2017;-1030.0;Entertainment;Other;Cash;сок, сок, чай, кукуруза, краб. пал, мандарины, хлеб, оливки;;;Uncleared;;Personal Expense;;;1 PCS;;1951;
23.12.2017;-1728.0;Entertainment;Bar;Cash;алкоголь;;;Uncleared;;Personal Expense;;;1 PCS;;1952;
23.12.2017;-1967.0;Entertainment;Bar;Cash;ликеры, рулет, желе, сухари, рыбки, вермуты;;;Uncleared;;Personal Expense;;;1 PCS;;1953;
23.12.2017;-547.0;Entertainment;Other;Cash;кол и сыр;;;Uncleared;;Personal Expense;;;1 PCS;;1954;
23.12.2017;-157.0;Shopping;Other;Cash;лоточки;;;Uncleared;;Personal Expense;;;1 PCS;;1955;
25.12.2017;-1319.0;Food;;Cash;масло, сосиски, сыр, конфеты, мандарины, апельсины, тостовый, лимон, молоко,;;;Uncleared;;Personal Expense;;;1 PCS;;1956;
25.12.2017;-440.0;Travel;Bus;Cash;из москвы;;;Uncleared;;Personal Expense;;;1 PCS;;1957;
25.12.2017;-35.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;1958;
25.12.2017;-654.0;Entertainment;Cafe;Cash;в кфс;;;Uncleared;;Personal Expense;;;1 PCS;;1959;
26.12.2017;-256.0;Entertainment;Other;Cash;сладкое;;;Uncleared;;Personal Expense;;;1 PCS;;1960;
27.12.2017;-500.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1961;
27.12.2017;5000.0;Grands;;Cash;грант Чашея;;;Uncleared;;Personal Expense;;;1 PCS;;1962;
27.12.2017;36277.0;Salary;;Cash;оплата отпуска по проекту;;;Uncleared;;Personal Expense;;;1 PCS;;1963;
27.12.2017;26006.0;Salary;;Cash;зарплата, доплата, надбавка, программа 7П;;;Uncleared;;Personal Expense;;;1 PCS;;1964;
27.12.2017;-850.0;Food;;Cash;мясо для нг;;;Uncleared;;Personal Expense;;;1 PCS;;1965;
27.12.2017;-232.0;Other;;Cash;подарок рафу;;;Uncleared;;Personal Expense;;;1 PCS;;1966;
28.12.2017;-339.0;Food;;Cash;яйца, хлеб, шок, фасоль, паштет;;;Uncleared;;Personal Expense;;;1 PCS;;1967;
29.12.2017;-1163.0;Food;;Cash;корм для кота;;;Uncleared;;Personal Expense;;;1 PCS;;1968;
29.12.2017;-3921.0;Shopping;Presents;Cash;подарок лесе;;;Uncleared;;Personal Expense;;;1 PCS;;1969;
30.12.2017;-1022.0;Food;;Cash;продукты к нг ;;;Uncleared;;Personal Expense;;;1 PCS;;1970;
30.12.2017;-439.0;Food;;Cash;масло;;;Uncleared;;Personal Expense;;;1 PCS;;1971;
30.12.2017;-603.0;Entertainment;Bar;Cash;вино;;;Uncleared;;Personal Expense;;;1 PCS;;1972;
30.12.2017;-100.0;Entertainment;Bar;Cash;шампанское;;;Uncleared;;Personal Expense;;;1 PCS;;1973;
30.12.2017;-1713.0;Entertainment;Bar;Cash;соки, вермут, шампанское, газ, батарейки, вода;;;Uncleared;;Personal Expense;;;1 PCS;;1974;
30.12.2017;-130.0;Utilities;Phone;Cash;мтс;;;Uncleared;;Personal Expense;;;1 PCS;;1975;
30.12.2017;-948.0;Entertainment;Other;Cash;сыр и кол на стол;;;Uncleared;;Personal Expense;;;1 PCS;;1976;
31.12.2017;-85.0;Shopping;Home;Cash;тарелки;;;Uncleared;;Personal Expense;;;1 PCS;;1977;
31.12.2017;-748.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;1978;
31.12.2017;-502.0;Shopping;Home;Cash;тарелки, стаканы, подарок никите;;;Uncleared;;Personal Expense;;;1 PCS;;1979;
31.12.2017;-117.0;Food;;Cash;масло;;;Uncleared;;Personal Expense;;;1 PCS;;1980;
31.12.2017;-380.0;Entertainment;Bar;Cash;ликеры;;;Uncleared;;Personal Expense;;;1 PCS;;1981;
31.12.2017;-1229.0;Entertainment;Bar;Cash;водка и вино;;;Uncleared;;Personal Expense;;;1 PCS;;1982;
31.12.2017;-530.0;Shopping;Other;Cash;тарелки, клей;;;Uncleared;;Personal Expense;;;1 PCS;;1983;
31.12.2017;-142.0;Entertainment;Other;Cash;сыр;;;Uncleared;;Personal Expense;;;1 PCS;;1984;
03.01.2018;-800.0;Entertainment;Other;Cash;батуты;;;Uncleared;;Personal Expense;;;1 PCS;;1985;
04.01.2018;-28.0;Food;;Cash;хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;1986;
06.01.2018;-3805.0;Household;Communal payment;Cash;квартира;;;Uncleared;;Personal Expense;;;1 PCS;;1987;
06.01.2018;-672.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1988;
07.01.2018;-541.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1989;
07.01.2018;3000.0;Excursion;;Cash;чиж;;;Uncleared;;Personal Expense;;;1 PCS;;1990;
11.01.2018;-967.0;Health Care;Other;Cash;Лесе;;;Uncleared;;Personal Expense;;;1 PCS;;1991;
11.01.2018;-281.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1992;
12.01.2018;-445.0;Entertainment;Other;Cash;торт;;;Uncleared;;Personal Expense;;;1 PCS;;1993;
14.01.2018;-100.0;Health Care;Other;Cash;бинты;;;Uncleared;;Personal Expense;;;1 PCS;;1994;
14.01.2018;-412.0;Food;;Cash;желе, зуб.п., вареники;;;Uncleared;;Personal Expense;;;1 PCS;;1995;
14.01.2018;-153.0;Entertainment;Other;Cash;орехи;;;Uncleared;;Personal Expense;;;1 PCS;;1996;
14.01.2018;-242.0;Food;;Cash;фунчеза, грибы, сельдь;;;Uncleared;;Personal Expense;;;1 PCS;;1997;
15.01.2018;11328.0;Grands;;Cash;прнд;;;Uncleared;;Personal Expense;;;1 PCS;;1998;
16.01.2018;-186.0;Health Care;Other;Cash;грелка;;;Uncleared;;Personal Expense;;;1 PCS;;1999;
16.01.2018;-293.0;Food;;Cash;фунчеза;;;Uncleared;;Personal Expense;;;1 PCS;;2000;
17.01.2018;-577.0;Entertainment;Other;Cash;апельсины, крем, таблетки для пох, сок;;;Uncleared;;Personal Expense;;;1 PCS;;2001;
17.01.2018;-151.0;Food;;Cash;майонез;;;Uncleared;;Personal Expense;;;1 PCS;;2002;
19.01.2018;-460.0;Travel;Bus;Cash;в москву;;;Uncleared;;Personal Expense;;;1 PCS;;2003;
19.01.2018;-24.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;2004;
19.01.2018;-77.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;2005;
19.01.2018;-3758.0;Other;;Cash;подарок лесе книги;;;Uncleared;;Personal Expense;;;1 PCS;;2006;
19.01.2018;-460.0;Travel;Bus;Cash;в пущино;;;Uncleared;;Personal Expense;;;1 PCS;;2007;
19.01.2018;-477.0;Food;;Cash;пельмени, котлеты и т.д.;;;Uncleared;;Personal Expense;;;1 PCS;;2008;
21.01.2018;-567.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2009;
22.01.2018;-695.0;Entertainment;Other;Cash;мороженое;;;Uncleared;;Personal Expense;;;1 PCS;;2010;
23.01.2018;-623.0;Entertainment;Bar;Cash;оливки, вино, шампанское;;;Uncleared;;Personal Expense;;;1 PCS;;2011;
23.01.2018;-312.0;Entertainment;Other;Cash;оливки, молоко, виноград;;;Uncleared;;Personal Expense;;;1 PCS;;2012;
23.01.2018;-964.0;Entertainment;Other;Cash;лесе на чай в лабу;;;Uncleared;;Personal Expense;;;1 PCS;;2013;
23.01.2018;-280.0;Entertainment;Other;Cash;цветок лесе;;;Uncleared;;Personal Expense;;;1 PCS;;2014;
26.01.2018;-603.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2015;
26.01.2018;-556.0;Entertainment;Other;Cash;сыр колбаса;;;Uncleared;;Personal Expense;;;1 PCS;;2016;
26.01.2018;-153.0;Food;;Cash;курица;;;Uncleared;;Personal Expense;;;1 PCS;;2017;
26.01.2018;-288.0;Entertainment;Bar;Cash;водка;;;Uncleared;;Personal Expense;;;1 PCS;;2018;
26.01.2018;-2087.0;Entertainment;Bar;Cash;вермуты и соки;;;Uncleared;;Personal Expense;;;1 PCS;;2019;
26.01.2018;-2187.0;Entertainment;Party;Cash;еда на др леси;;;Uncleared;;Personal Expense;;;1 PCS;;2020;
26.01.2018;-549.0;Entertainment;Party;Cash;кукуруза, торт;;;Uncleared;;Personal Expense;;;1 PCS;;2021;
28.01.2018;-828.0;Shopping;Other;Cash;т. бумага, тушь;;;Uncleared;;Personal Expense;;;1 PCS;;2022;
29.01.2018;-370.0;Entertainment;Party;Cash;кукуруза, хлеб, палочки;;;Uncleared;;Personal Expense;;;1 PCS;;2023;
31.01.2018;-110.0;Shopping;Other;Cash;пакеты, контейнеры;;;Uncleared;;Personal Expense;;;1 PCS;;2024;
31.01.2018;-60.0;Health Care;Other;Cash;шприцы;;;Uncleared;;Personal Expense;;;1 PCS;;2025;
31.01.2018;-202.0;Food;;Cash;еда в дорогу;;;Uncleared;;Personal Expense;;;1 PCS;;2026;
31.01.2018;-225.0;Health Care;Other;Cash;коту ;;;Uncleared;;Personal Expense;;;1 PCS;;2027;
31.01.2018;-460.0;Travel;Bus;Cash;в москву;;;Uncleared;;Personal Expense;;;1 PCS;;2028;
04.02.2018;4300.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2029;
07.02.2018;-1000.0;Entertainment;Other;Cash;косм. еда;;;Uncleared;;Personal Expense;;;1 PCS;;2030;
07.02.2018;-500.0;Travel;Bus;Cash;в самаре;;;Uncleared;;Personal Expense;;;1 PCS;;2031;
10.02.2018;-413.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2032;
13.02.2018;-233.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2033;
14.02.2018;-1165.0;Entertainment;Other;Cash;на 14ф;;;Uncleared;;Personal Expense;;;1 PCS;;2034;
17.02.2018;-1290.0;Shopping;Other;Cash;корм для кота;;;Uncleared;;Personal Expense;;;1 PCS;;2035;
17.02.2018;-1250.0;Entertainment;Party;Cash;на блины;;;Uncleared;;Personal Expense;;;1 PCS;;2036;
17.02.2018;1000.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2037;
19.02.2018;-550.0;Shopping;Cleaning products;Cash;для душа;;;Uncleared;;Personal Expense;;;1 PCS;;2038;
19.02.2018;-440.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2039;
22.02.2018;-136.0;Food;;Cash;яблоки;;;Uncleared;;Personal Expense;;;1 PCS;;2040;
23.02.2018;-1300.0;Entertainment;Cafe;Cash;в паццо;;;Uncleared;;Personal Expense;;;1 PCS;;2041;
23.02.2018;-150.0;Travel;Bus;Cash;в серп;;;Uncleared;;Personal Expense;;;1 PCS;;2042;
23.02.2018;-100.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2043;
24.02.2018;-542.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2044;
25.02.2018;-224.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2045;
25.02.2018;-216.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2046;
25.02.2018;14692.0;Salary;;Cash;из них 8944 надбавка.;;;Uncleared;;Personal Expense;;;1 PCS;;2047;
26.02.2018;-410.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2048;
26.02.2018;-179.0;Entertainment;Other;Cash;грибы;;;Uncleared;;Personal Expense;;;1 PCS;;2049;
26.02.2018;-550.0;Entertainment;Bar;Cash;вермут;;;Uncleared;;Personal Expense;;;1 PCS;;2050;
27.02.2018;-28.0;Food;;Cash;лимоны;;;Uncleared;;Personal Expense;;;1 PCS;;2051;
27.02.2018;-320.0;Health Care;Medical;Cash;витамины;;;Uncleared;;Personal Expense;;;1 PCS;;2052;
27.02.2018;-846.0;Entertainment;Bar;Cash;бурбон;;;Uncleared;;Personal Expense;;;1 PCS;;2053;
03.03.2018;-175.0;Food;;Cash;купаты;;;Uncleared;;Personal Expense;;;1 PCS;;2054;
03.03.2018;-66.0;Food;;Cash;молоко сгущ;;;Uncleared;;Personal Expense;;;1 PCS;;2055;
05.03.2018;-561.0;Entertainment;Other;Cash;масло, салфетки, мед.;;;Uncleared;;Personal Expense;;;1 PCS;;2056;
06.03.2018;-738.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2057;
07.03.2018;-5400.0;Household;Communal payment;Cash;за февраль 2018;;;Uncleared;;Personal Expense;;;1 PCS;;2058;
08.03.2018;-320.0;Other;;Cash;подарок жене;;;Uncleared;;Personal Expense;;;1 PCS;;2059;
08.03.2018;-460.0;Shopping;Other;Cash;фильтры для воды;;;Uncleared;;Personal Expense;;;1 PCS;;2060;
08.03.2018;-249.0;Other;;Cash;подарок лене;;;Uncleared;;Personal Expense;;;1 PCS;;2061;
08.03.2018;-1072.0;Other;;Cash;подарки девушкам, порошок, краска для волос;;;Uncleared;;Personal Expense;;;1 PCS;;2062;
08.03.2018;-483.0;Entertainment;Bar;Cash;вермут, маслины;;;Uncleared;;Personal Expense;;;1 PCS;;2063;
08.03.2018;-569.0;Entertainment;Other;Cash;фарш, сок, томаты;;;Uncleared;;Personal Expense;;;1 PCS;;2064;
08.03.2018;-658.0;Entertainment;Other;Cash;сыр, колбаса;;;Uncleared;;Personal Expense;;;1 PCS;;2065;
09.03.2018;-947.0;Entertainment;Bar;Cash;сок, настой, сыр, виноград;;;Uncleared;;Personal Expense;;;1 PCS;;2066;
10.03.2018;-505.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2067;
11.03.2018;-575.0;Entertainment;Other;Cash;торт, фрукты;;;Uncleared;;Personal Expense;;;1 PCS;;2068;
12.03.2018;-197.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2069;
13.03.2018;-140.0;Travel;Bus;Cash;Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2070;
14.03.2018;-231.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2071;
15.03.2018;-952.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2072;
20.03.2018;-948.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2073;
21.03.2018;-975.0;Health Care;Medical;Cash;таблетки;;;Uncleared;;Personal Expense;;;1 PCS;;2074;
22.03.2018;8000.0;Different resources;;Cash;изб. комиссия;;;Uncleared;;Personal Expense;;;1 PCS;;2075;
23.03.2018;-81.0;Travel;Bus;Cash;из больницы в серп;;;Uncleared;;Personal Expense;;;1 PCS;;2076;
23.03.2018;-1180.0;Food;;Cash;пельмени, кофе;;;Uncleared;;Personal Expense;;;1 PCS;;2077;
23.03.2018;-85.0;Travel;Bus;Cash;в пущино;;;Uncleared;;Personal Expense;;;1 PCS;;2078;
23.03.2018;-79.0;Food;;Cash;острый соус;;;Uncleared;;Personal Expense;;;1 PCS;;2079;
25.03.2018;-265.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2080;
25.03.2018;-433.0;Entertainment;Party;Cash;на тусовку;;;Uncleared;;Personal Expense;;;1 PCS;;2081;
26.03.2018;3000.0;Excursion;;Cash;коалиция;;;Uncleared;;Personal Expense;;;1 PCS;;2082;
27.03.2018;-650.0;Shopping;Devices;Cash;адаптер для дисков в ноут;;;Uncleared;;Personal Expense;;;1 PCS;;2083;
27.03.2018;-141.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2084;
27.03.2018;-85.0;Travel;Bus;Cash;в серп;;;Uncleared;;Personal Expense;;;1 PCS;;2085;
27.03.2018;-81.0;Travel;Bus;Cash;из серп;;;Uncleared;;Personal Expense;;;1 PCS;;2086;
27.03.2018;-310.0;Shopping;Devices;Cash;кабель монитор;;;Uncleared;;Personal Expense;;;1 PCS;;2087;
28.03.2018;-722.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2088;
10.04.2018;-642.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2089;
10.04.2018;-4949.0;Household;Communal payment;Cash;квартплата;;;Uncleared;;Personal Expense;;;1 PCS;;2090;
11.04.2018;-470.0;Travel;Bus;Cash;в москву;;;Uncleared;;Personal Expense;;;1 PCS;;2091;
11.04.2018;-499.0;Sport;Bow;Cash;перчатка для лука;;;Uncleared;;Personal Expense;;;1 PCS;;2092;
11.04.2018;-35.0;Food;;Cash;вода;;;Uncleared;;Personal Expense;;;1 PCS;;2093;
11.04.2018;-130.0;Entertainment;Other;Cash;газ вода;;;Uncleared;;Personal Expense;;;1 PCS;;2094;
11.04.2018;-600.0;Travel;Bus;Cash;из москвы;;;Uncleared;;Personal Expense;;;1 PCS;;2095;
11.04.2018;-1133.0;Entertainment;Cafe;Cash;кфс;;;Uncleared;;Personal Expense;;;1 PCS;;2096;
13.04.2018;-116.0;Food;;Cash;сыр хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2097;
13.04.2018;-2543.0;Other;;Cash;корм коту;;;Uncleared;;Personal Expense;;;1 PCS;;2098;
15.04.2018;-908.0;Entertainment;Bar;Cash;пиво и к нему;;;Uncleared;;Personal Expense;;;1 PCS;;2099;
15.04.2018;-278.0;Entertainment;Bar;Cash;кальмар;;;Uncleared;;Personal Expense;;;1 PCS;;2100;
16.04.2018;-833.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2101;
16.04.2018;-105.0;Food;;Cash;лимоны, яблоки;;;Uncleared;;Personal Expense;;;1 PCS;;2102;
16.04.2018;-144.0;Food;;Cash;колбаса;;;Uncleared;;Personal Expense;;;1 PCS;;2103;
17.04.2018;-29.0;Entertainment;Other;Cash;сок;;;Uncleared;;Personal Expense;;;1 PCS;;2104;
17.04.2018;-1145.0;Shopping;Other;Cash;дезадорант, колготки;;;Uncleared;;Personal Expense;;;1 PCS;;2105;
19.04.2018;-300.0;Entertainment;Cafe;Cash;обед в кфс;;;Uncleared;;Personal Expense;;;1 PCS;;2106;
19.04.2018;-186.0;Entertainment;Other;Cash;сок и газ;;;Uncleared;;Personal Expense;;;1 PCS;;2107;
19.04.2018;-470.0;Travel;Bus;Cash;москва туда и обратно;;;Uncleared;;Personal Expense;;;1 PCS;;2108;
19.04.2018;4000.0;Different resources;;Cash;лекция в 734;;;Uncleared;;Personal Expense;;;1 PCS;;2109;
19.04.2018;-389.0;Entertainment;Other;Cash;кол сыр шпик;;;Uncleared;;Personal Expense;;;1 PCS;;2110;
20.04.2018;-483.0;Entertainment;Other;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2111;
21.04.2018;-235.0;Travel;Bus;Cash;в москву;;;Uncleared;;Personal Expense;;;1 PCS;;2112;
21.04.2018;-88.0;Travel;Bus;Cash;в лобню;;;Uncleared;;Personal Expense;;;1 PCS;;2113;
22.04.2018;-88.0;Travel;Bus;Cash;из лобни;;;Uncleared;;Personal Expense;;;1 PCS;;2114;
22.04.2018;-660.0;Entertainment;Other;Cash;соки, фрукты;;;Uncleared;;Personal Expense;;;1 PCS;;2115;
22.04.2018;-470.0;Travel;Bus;Cash;в пущино;;;Uncleared;;Personal Expense;;;1 PCS;;2116;
22.04.2018;-1298.0;Entertainment;Bar;Cash;вермут;;;Uncleared;;Personal Expense;;;1 PCS;;2117;
22.04.2018;-500.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2118;
24.04.2018;-690.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2119;
25.04.2018;-470.0;Travel;Bus;Cash;в пущино;;;Uncleared;;Personal Expense;;;1 PCS;;2120;
25.04.2018;-820.0;Shopping;Other;Cash;жидкая кожа;;;Uncleared;;Personal Expense;;;1 PCS;;2121;
25.04.2018;-600.0;Shopping;Clothes;Cash;куртка;;;Uncleared;;Personal Expense;;;1 PCS;;2122;
25.04.2018;-2211.0;Shopping;Clothes;Cash;одежда лесе;;;Uncleared;;Personal Expense;;;1 PCS;;2123;
25.04.2018;-470.0;Travel;Bus;Cash;в москву;;;Uncleared;;Personal Expense;;;1 PCS;;2124;
28.04.2018;-1191.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2125;
29.04.2018;-1099.0;Entertainment;Party;Cash;мясо на шашлыки;;;Uncleared;;Personal Expense;;;1 PCS;;2126;
29.04.2018;-684.0;Entertainment;Party;Cash;на шашлыки;;;Uncleared;;Personal Expense;;;1 PCS;;2127;
30.04.2018;2000.0;Excursion;;Cash;от хаустова;;;Uncleared;;Personal Expense;;;1 PCS;;2128;
30.04.2018;-64.0;Shopping;Other;Cash;две ручки;;;Uncleared;;Personal Expense;;;1 PCS;;2129;
30.04.2018;-140.0;Entertainment;Other;Cash;сладости;;;Uncleared;;Personal Expense;;;1 PCS;;2130;
30.04.2018;-134.0;Entertainment;Other;Cash;лесе в дорогу;;;Uncleared;;Personal Expense;;;1 PCS;;2131;
30.04.2018;-149.0;Shopping;Other;Cash;селфи палка;;;Uncleared;;Personal Expense;;;1 PCS;;2132;
30.04.2018;-36.0;Shopping;Other;Cash;карабин;;;Uncleared;;Personal Expense;;;1 PCS;;2133;
01.05.2018;600.0;Excursion;;Cash;царьград;;;Uncleared;;Personal Expense;;;1 PCS;;2134;
02.05.2018;-225.0;Food;;Cash;кифир и сыр;;;Uncleared;;Personal Expense;;;1 PCS;;2135;
02.05.2018;-171.0;Entertainment;Other;Cash;шпик;;;Uncleared;;Personal Expense;;;1 PCS;;2136;
03.05.2018;-200.0;Utilities;Phone;Cash;лесе на телефон;;;Uncleared;;Personal Expense;;;1 PCS;;2137;
03.05.2018;-23.0;Health Care;Other;Cash;пластырь;;;Uncleared;;Personal Expense;;;1 PCS;;2138;
03.05.2018;-255.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2139;
03.05.2018;-178.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2140;
03.05.2018;-230.0;Entertainment;Other;Cash;шпик;;;Uncleared;;Personal Expense;;;1 PCS;;2141;
04.05.2018;-144.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2142;
04.05.2018;-270.0;Sport;Bicycle;Cash;камера для колеса;;;Uncleared;;Personal Expense;;;1 PCS;;2143;
05.05.2018;-270.0;Health Care;Other;Cash;бинты и марля;;;Uncleared;;Personal Expense;;;1 PCS;;2144;
05.05.2018;-189.0;Food;;Cash;овощи;;;Uncleared;;Personal Expense;;;1 PCS;;2145;
06.05.2018;-310.0;Sport;Other;Cash;вд 40 и шайбы;;;Uncleared;;Personal Expense;;;1 PCS;;2146;
06.05.2018;-200.0;Shopping;Other;Cash;щетки;;;Uncleared;;Personal Expense;;;1 PCS;;2147;
07.05.2018;-2905.0;Household;Communal payment;Cash;квартира;;;Uncleared;;Personal Expense;;;1 PCS;;2148;
07.05.2018;-336.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2149;
08.05.2018;-679.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2150;
11.05.2018;-528.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2151;
12.05.2018;-1168.0;Food;;Cash;мясо и фасоль;;;Uncleared;;Personal Expense;;;1 PCS;;2152;
12.05.2018;-198.0;Food;;Cash;томаты;;;Uncleared;;Personal Expense;;;1 PCS;;2153;
14.05.2018;-50.0;Entertainment;Other;Cash;шоколад Лесе;;;Uncleared;;Personal Expense;;;1 PCS;;2154;
